"features","ABCA1","ABO","ADAMTS6","AFAP1","ALDH9A1","ANAPC1","ANGPT1","ANGPT2","ANGPTL2","ANKH","ANTXR1","ARHGEF12","ATXN2","BCAS3","CAPZA1","CAV1","CAV2","CDH11","COL24A1","CTTNBP2","CYP1B1","DGKG","EFEMP1","EMCN","EMID1","ETS1","FBXO32","FER","FERMT2","FMNL2","FNDC3B","FOXC1","GAS7","GMDS","GNB1L","KALRN","KREMEN1","LMO7","LMX1B","LTBP2","ME3","MECOM","MYOC","MYOF","PARD3B","PDE7B","PKHD1","PLEKHA7","PRSS23","PTPRJ","RALGPS1","RUNX2","SPTBN1","TEK","TES","TEX41","TIMP3","TMCO1","TNS1","TRIOBP","TXNRD2","ZNF280D","NonTargeting"
"HES1",-1.13863920217588,-1.59826773544405,-1.39178007376834,-1.42074947427976,-1.83378462064746,-1.87783980072539,-1.6936069625992,-1.57402534684652,-1.45003399648585,-1.3550676007944,-1.59620431124141,-1.41874712136861,-1.2978672130665,-1.51681140770286,-1.00580351946878,-1.32221393597922,1.24524901746011,0.709357704379073,-0.622280515453745,0.680052295447318,0,0.928356156670325,1.17805699199706,0.984546892869389,1.20457058222966,1.04772382412841,-1.37372669636069,-1.10616517781558,-0.863531964041508,-1.32798165744543,-1.19871615563114,0,-1.48020332449,0,-1.50954265992185,-1.61689199645838,-1.33881600575721,-1.63553683647568,-1.31397479945155,0,-1.44849446476266,-1.54218925972452,0,-1.13907005033225,-1.8650355546319,-1.05300976290522,-1.38907625469227,-2.00864867190132,-1.51656567229204,-1.16865177124232,-1.53422433878855,-1.3023376292533,-1.05942270148756,0,-1.78487502016651,-0.901475257938184,-1.36599332176834,-1.65811262130877,-1.59037093196359,-1.22854108887763,-2.03415073565391,-1.23701281763667,0
"G0S2",1.12041168973942,0.538792632092633,1.34002381528208,0.320043197997922,0,0,0,0,0.888137756889007,0,0,1.05721786325223,0.354948379837098,0.954602796769339,0,0,0,0,1.23505425568054,-0.00244505804611448,0,0,0,0,0,0.718695568958409,0.644599951445899,1.23505425568054,0,0,0,0.848417182203225,0,0,0.255175851601315,0.465409139676178,0,0,0,0,0,0,0,1.53335529163925,0,0,0,0,2.31687847863422,0,0,0,-0.729717256008477,-0.615050313836399,1.26885696377128,0,1.11156323967125,-0.0279801501532522,0.165181559859441,0.196360542972718,1.54807679734601,1.47902375555544,0
"APOD",-0.978709356695295,0,0,0,0,0.750643053361036,0,0,0,0.899449520369907,0,-0.346441141195782,0,0,0,0,0.767299994121721,0,0,0,1.16579304786711,0,0,0,0,0,0,0,0,0,-0.688289063066422,0,0,0,0,0,0,0,0,0,-2.7156749508615,-1.2947965729936,0,0,-1.13071245014034,0,-0.474666851357706,-0.761255985170397,-0.782242567800491,0,0,0,-0.906006162965651,-0.621414219351261,0,0,0.0924816911616578,0,0,0,0,-0.998608914133,0
"SCG5",0.937383604398591,1.407374509345,0.830302686885144,1.1076108780858,1.46229872144981,1.7134198057401,0,0.824868800834516,1.64301577964291,0,1.1925013594303,1.03276165247585,0.964416606650191,0.862836651033537,0.743526244049571,0,0,0,2.14983095581151,0.0443139381206273,0,0,0,0,-0.0468609551935858,0,1.42813211829862,1.31920118122665,1.33664695495171,1.6921662633484,0.990878752273445,0,0,0,0,0,0.531423082104628,0.423612151534387,1.72860825931646,0.44905969796061,0.962372324584451,1.09617082265191,2.30014767262868,0,1.44506418403345,1.58909734969687,0.319012845105867,0.700968578884402,1.18650314237282,0,0,0,0.112546944338126,0.0451535592089729,0,0,0.820370917094922,0,0.860391882732727,1.30051460721217,0.200817151206265,1.91228514028657,0
"STATH",0.889751652419371,0,0,0,0,0,0,0,0,0,-0.387241211004343,0.0417547458644205,0,5.54510348103192,0,0,0,0,0.838221351779289,0,0,0,0,0,0,0,0.434698474292648,5.68042041379613,0,0,0,-0.062295124357702,4.55318821116361,2.82516794620918,0,0,3.59087204763885,0,0.889751652419371,0,0,0,0,0,-0.887855926244181,3.08239673036177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEFL",-0.84235245409981,0,-2.15814700480407,0,0,0,0,0,0,0,-0.799279966653351,-0.989193842429081,0,0,0,0.883443331033474,0,0,0,0,0,0.551633971171553,0,0,0,0,-0.579176600641913,0,-1.02185278124304,-1.41049033217961,0,0.920562086873827,-0.991756356496903,0,0,0,0.575394868107793,-0.55543271518742,0,0,0,-0.272859581035006,0,0,-0.596876419650321,-0.534505561055942,0,0,-0.84074856839722,0,0,0,0,0,0,0,0,0,0,0,0,-0.512667573747287,0
"PRELP",-0.720085516940815,-0.948749584079614,0,0,0,0,0,0,-1.16519151756574,0,-1.32686859302486,0,-0.924221885313636,0,-0.515865200996957,0,0,-0.732685553720448,0,0,0.993964335956059,0,0,0,0,0,-1.52877564968224,-1.33229722919861,0,-1.57379607469016,-1.21626158520275,0,0,0,0,-0.464512424587682,-1.40008281275814,0,-1.94819158947166,0,-1.65868497227667,-1.14264936136843,0,-1.20392119468222,-2.01482878250195,-1.62732080136734,-1.2601355957864,0,-2.72525258921566,0,0,0,-1.15713847974315,-0.805432340270226,0,0,-0.698525236808463,-0.871966342913366,0,-0.688229247890687,-0.266367549497911,-1.45619210837793,0
"CCL5",0.264147167200869,-0.75453569605476,0,0,4.05738098101382,0,0,3.1772697165209,0,0,-0.685680952969336,0,0,0,0,0,-0.730231414450469,-0.762325044160323,0,-0.14821619777965,-1.0832035245664,-1.25460554237163,0,0,-1.66185225135535,0,0,-0.453859209079523,0,0,0,-1.50792094346997,0,0,-0.594202285351996,0,0,0,0,0,0,0.158479730572939,0,0,2.18409391563483,0,0,0,0,0,0,0,0,0,0,0,-1.48666348296418,0,0,-0.974285265399847,0,0,0
"FABP3",-0.252726343678118,-0.543444202058166,0,0,0,0.991199239207971,0,0.379683319445498,0,0.297291467742581,0.464128565916573,0.532534807528869,0.273661624772916,0,-0.0306233228739385,0.00346350769975829,-0.140628297200146,-0.334827423893012,-0.241461517582304,-0.454438512174891,0,-0.627170351595564,0,-0.75729965764864,-0.171072189690906,-0.612622288764501,0.635477082523033,0.27988488384288,0.623426386670532,0.184464297839276,1.01148407062791,-0.431895693704036,0,0,0,0.174449019569408,0,0.170766448109716,0,-0.907377360389004,0.462145479637471,0.230947160925682,-0.50234023374959,0,0,0.322420715970858,0.41624776968863,0,0.392903728400156,0,-2.01590181716717,0,-0.983840607934875,-0.530851132624766,-0.588480593432497,0,0.42934120575281,0.409643339930064,0,0,0,0.115299752545779,0
"LCE1C",0,3.66742121716387,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16803527464786,0,0,0,0,0,4.9093701927395,0,0,0,0,0,0,0,0,4.39844825891246,0,0,0,0,0,0,0,0,0,0,0,0,4.50318225373989,3.96458688534196,0,4.80471554856357,0,0,0,4.30067304322598,0,0,0,0,1.67303243949812,3.7899040785233,0,0,1.37662189645928,2.14866994978093,0,0
"CD70",0,2.93045562299767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1282637391191,0,0,0,0,0,0,2.48862833226527,0,0,0,0,2.06774995439737,0,0,0,0,0,0,0,0,1.04298204924842,2.36704707478516,0,0,0,3.1665918577782,0,0
"HS3ST2",0,2.20239558205335,0,0,0,0,0,0,2.81363057074258,0,1.87697138602673,0,0,0,0,0,0,0,2.74253800372398,0,0,0,0,0,0,0,2.69891107132372,2.77609056343501,2.57941153180722,3.32458302106284,1.67355549704683,0,2.24451113977411,0,0,0,0,2.56980346869484,0,0,2.62671724658558,2.30805608662345,0,2.63144810354498,2.931571828114,3.33066778352382,0,2.00557240955777,2.28004171045385,0,0,0,0,0,0,0,0,0,0,1.7444862755135,0,2.98967478267757,0
"ANKRD30B",0,1.9555466039605,0,0,1.67918466647971,0,0,0,0.741815654750116,0,0.802729732639728,1.74957399437111,0,1.42764589948375,0,1.26114467903935,0,0,0,0,0,0,0,1.00288185422013,0,0,0,0,0,1.67918466647971,1.14363435988363,0,0,0,0,0,0,0,0,0,1.30478915169821,1.29598325432287,1.42957077640824,0,1.4016506909508,0,0,0,0.750120573290658,2.33453649509227,0,0,2.09584226142672,0,0,0.738127467720002,0.958962336148083,0,0,1.3026213150155,0,1.14471193621225,0
"PTPRR",0,1.75169013406148,0,0,0,0,0,0,1.61186948217826,0,0,0,0,0,0,1.12621509895324,0,1.57780764610463,2.5420200820103,0,0,0,0,0,0.174649016361766,0,0,0,0,0,0,0,0,0,0.932343529143839,0,0,1.58687698205379,0,1.24820562333185,1.93483954194791,0,2.56473035968988,0,0,0,0,1.48921372283564,0,0,0,0,0,0,0,0,0,0,0,1.62996290608923,1.28382953306257,1.72229490656781,0
"SPP1",0,1.74695998214908,2.16894234480719,0,0,0,0,0,0,0,0,1.39659746322452,0.583572754885061,0,0,0,0.261421242836011,0,2.12956112683323,0,0,0,0,0.407272109299466,0.746232487281722,0.0617924991009657,1.11988152635631,0,0,0,1.64554112087723,0,0,1.20089990855349,0,-0.546974584779655,0.028760486045736,1.25938936182452,0,0,2.57013371821921,1.17620589946931,2.33646137201676,1.34039932154159,0,0,0,0,0.197579550261879,0,0,0,1.23517894303561,0,0,0.690005518101831,0.419169805861292,0,0,0,0,0,0
"EXPH5",0,-1.40388664226339,0,-1.1395343021341,0,-0.700961288394471,0,-0.477619413229159,-1.24443493514192,-0.531442112735305,-1.04267691967395,-1.43965156303014,-0.672766998374725,0,-1.02928190479414,-0.825270072778128,0,0,-1.2401200995025,0,0.573745088980483,-0.19759193648206,0,-0.613000285726796,0,0,-1.68171101782266,-1.18803158835405,-1.31080032265467,0,-1.11270539337615,0,-1.83125636784386,0,-0.838569396945705,-0.775299961869844,-0.923068225404097,-1.50596403892312,-1.43370229669895,0,-2.03401276175354,-1.33030610868722,0,-0.819828539165187,-1.33684075744636,-2.02749945479487,-0.966197377525972,-1.11458921741864,-1.92125667924797,0,-1.10766980347885,-1.4946929265881,0,0,-0.621354890690608,-0.534212764233499,-0.889292678474626,-0.737619758973319,-1.21045712177269,-0.701800064604661,-0.970166279728918,-1.45955112046784,0
"AQP1",0,1.34549312227651,0,0,0,0,0,0,0,0.261241436025458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098681813949256,0,0,0,0,0,0,0,0,0,0,0,0,2.04175474586442,0,0,0,0.849109667922025,0,0,0,0.835009470877171,0,0,0,0,0,0,0,0,-0.0382281302650935,1.47527542374301,1.91267479669949,0,0,0
"OLFML1",0,-1.24541695331711,0,0,0,0,0,0,-0.913336035824954,0.0185103475109223,0,0,0,0,0,0,0,0,-2.02720262653385,0,0,0,0,0,0,0,-1.06440328977467,0,0,0,0,0,0,0,0,0,-1.11677601189808,0,0,0,-2.10120320797762,0,0,0,-1.10120320797762,0,0,0,-1.70833920627931,0,0,0,0,0,0,0,-0.556080971788257,0,0,-0.93344604321802,0,-2.31374784335772,0
"PGF",0,-1.24098775693265,0,0,0,0,0,0,-0.938773379351395,0,-0.974193636235314,-1.60932801678627,-0.86669099837753,-1.0508377274263,-1.1400646694967,-0.814374280892435,0,0,0,-1.52865137048667,1.02129498511647,-1.22475674577044,0,-1.07319188173882,0,-1.16812803028673,0,-1.51997947100905,-1.25099493028803,-2.03633815773119,0,0,0,0.464597013085611,-1.33382172260434,-0.921129673671604,-1.57985985648324,-2.08003074775858,0,-1.23295213787653,-2.0181335623536,-1.0849450631645,0,-1.00256114574676,-1.42490344564884,-1.3768819307859,-0.973602402383223,-1.34566621583891,-1.29402499838161,-1.48379713470241,0,0,-1.89344137521103,-1.3057048123887,-1.62753261216386,-1.489949361684,-0.343065153592378,0,-1.01649522875662,-1.09830391103758,-1.49773632566028,0,0
"GALNT15",0,-1.19264977528414,0,0,0,0,0,0,-0.987334941118672,0.106584394279841,-0.870968416881342,-1.55744967743251,-0.822986590469478,0,0,-0.727562151429296,0,0,-1.78300937784765,-0.943340831051842,0.659984249583742,0,0,0,0,0,-1.69057476067188,-1.98594943651792,-1.95267869563118,-1.57947598376251,0,0,0,0.909817780618887,-0.733975090011634,0,0,0,0,0,-2.55744967743251,-1.23845091358382,0,-1.10268589983806,-1.69946868230494,-1.52608550652318,0,0,-1.45409229292919,0,0,0,0,0,0,-0.591616280583706,0,-1.16152100110138,0,-1.00203145232537,0,0,0
"DLX2",0,1.18732026159126,0,0,0,0,1.9091169772863,0,1.81939559356234,0,0,0,1.28100998486463,0,0,1.02897123691031,0,0,1.9990591025991,0,0,0,0,0,0,0,0,2.22238379863092,2.61788567962186,1.8240808734305,0,0,0,0,0,0,0,0,0,0,2.50472672220697,0,0,0,1.65088355771633,1.88674916425785,0,0,1.93064068997217,0,0,0,0,0,0,0,0,0,0,0,0.431069680481658,2.23446658897058,0
"SFRP4",0,-1.12329934275693,0,0,0,0,0,0,0,0,-1.1730227211136,0,0,0,0,0,0,0,0,-0.653889788696167,0.828569292421864,-1.5998144610949,0,-0.668016018004771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5485246661522,0,0,-1.33309366329872,-1.95636552091736,0,0,-2.68506349909996,0,0,0,0,0,0,-1.07716031384007,-1.25779821710903,0,0,0,-1.29102960373218,0,0
"PLAAT4",0,-1.12265571346189,0,-1.39864909939108,-0.788964169258694,0,0,-0.348391577872713,-0.60434265660968,-0.436589856979874,-1.02681863877545,-1.15669595375918,-1.0101069629372,-1.04050293625466,-1.24109098727276,0,0.466860905589266,-0.562455639450014,-1.49773287159425,-1.23374901193159,0,-0.880706737886269,0,-1.12646506806652,0,-1.11323620461436,-1.25306248698842,-1.1470746004527,0,-2.34150519228747,-1.19898359377091,0,0,0,-1.09477259878278,-1.13911213779351,-1.41317847036982,0,-1.27111586439607,-0.605233368291351,-2.01135659059514,-1.70650200906672,-1.03857805933017,-1.54065126913167,-1.27800224998131,-1.03937096676474,0,-0.30403048686881,-2.22326357069817,-0.619039167816381,0,0,0,-0.810180655168389,0,-0.811859660074866,-1.24384193306933,-0.66765787303656,0,-0.791403214710111,0,-1.10842400855531,0
"TINAGL1",0,-1.08300663680889,0,0,0,0,0,0,0,-0.96663652439472,0,-0.363884055412174,0,0,0,0,0,0,0,0,-0.0832035245664007,0,-0.201827297303201,0,0,0,0,0,0,0,0,0,0,0,-1.22223350796504,0,0,0,0,0,0,0,0,0,0,0,-1.11282229124446,0,0,0,0,0,0,0,0,-0.552627695672242,0,0,-2.45661770904209,-1.21898784846138,-1.44693979513973,0,0
"PTGIS",0,-1.06769358131439,0,0,0,0,0,0,0,0,0,-1.33851733525375,0,0,0,0,0,0,0,0.0691406336594997,0.688527487760482,0,0,0,0,0,0,-1.6150140008941,0,0,0,0.366548174446173,0,0,0,0,0,0,0,0,-1.9938691638663,0,0,-0.975676047100331,-1.65046134156849,-1.67638697401013,0,0,0,0,0,0,0,0,0,0,0,0,-1.16599191793535,-1.44177129705077,0,-2.79137629996756,0
"USP44",0,-1.03507215974519,0,0,0,0,0,-0.644136663707516,-1.8002130499657,-0.532810893711691,0,0,0,0,0,0,0,0,0,-1.05024103821635,0,0,0,0,0,0,0,-1.94084655023738,-3.36700742798794,0,0,0,0,0,0,0,0,0,0,-0.681405048776755,0,-1.4920063428678,-0.84442284141542,0,-1.57374733581612,-2.43517893062952,0,0,-2.42691131464591,0,0,0,0,0,0,0,0,0,0,-0.835087443110037,0,0,0
"CCK",0,-1.0126173089175,0,0,0,0,0,0,0,0,0,0,0,-0.25285274302343,0,0,0,0,0,0,0,0,0,0,0,0,-1.38597782626279,-1.49692793097141,-0.875783093943607,0,0,1.02861960086509,0,0,0,-0.400874138687364,0,0,-0.99180689028309,-0.791587966527178,-1.87578309394361,-1.18098199409917,0,0,0,-1.28344106285685,-0.0424329633530579,0,-2.37892137171108,0,0,0,0,0,0,0,0,-0.901318186050744,0,0,0.45609847497318,0,0
"RRAD",0,0.972747344714107,1.75244536635392,0,0,0,3.01004588613708,1.16204897958213,0.908046172634687,1.92638795709017,0,0,0,0,0,1.39936082075432,1.65849721284363,0,1.44394241266724,1.15688727446635,0,0,1.53199858933244,1.1691123721047,1.73939829619341,0,1.26281195651705,0.874327876279522,0,1.58036161089384,0,0,1.07144643080123,1.01004588613708,1.34166737722829,1.33685620240419,2.79060074885097,0,2.28396860811361,0.36488860349718,0,0,0,0.780311489459467,0.997973053836508,0.894568668717147,0,1.63360363217082,0,0,0,2.23243830747353,0,0,1.95941981306711,0.233665610857533,0,1.06251330603122,2.04274292395653,1.13150939862275,0,1.92035799854252,0
"MEST",0,-0.937372925493461,0,-1.47224223577471,0,-1.78574170859149,0,-1.20843278041377,-1.73257104957015,-0.720475937125322,-1.31427333901117,-1.5227073027577,-1.29995773448518,-1.49099844303036,-1.45359721766099,-0.862744778196791,-0.215606625547974,-0.144195679503967,0,-0.505633789398756,0,0,0,0,-0.396239301419784,0,-2.06022264107639,-1.99184904634045,-1.54729294103597,0,-1.52438388056508,-0.726733296859568,-1.72434116392735,0,-1.19538594910012,-1.26628631438199,0,-1.98401133572776,-1.66021082650763,0,-1.85613103648289,-1.80044820740652,0,-1.6529060258844,-1.76189496663712,-1.12361134734787,-1.86666170397506,-1.5389045302855,-1.48618142673258,0,0,0,0,-1.12888628938855,-0.556259862468724,-0.545394897465592,-1.67588904036543,-0.628685387420155,-1.36246021521774,-1.05659561888458,-0.987930559204758,-2.1682113454139,0
"ANKRD33B",0,-0.926026801690039,0,-1.81517958017104,0,0,0,-1.19906838087921,-1.11398254178111,0,-0.920245089241288,0,-1.60066684349221,-1.3574977434837,-1.22716891638718,0,0,-0.80290889180606,-1.3766065664314,0,0,0,0,0,0,0,-1.63264183159549,-1.70918190551827,-1.80276744418196,-2.17307317234627,-1.43560498453593,0,0,0,-1.31901026509197,-0.98578701024252,-1.38994436596855,0,-1.10268384445487,0,-2.03556964859634,-1.48916038864457,0,0,-1.78764213515275,-1.91400766871542,0,0,-1.55781674931151,0,0,0,0,0,0,-0.532708228090073,-1.76506979251598,-1.57690521691723,-0.903336937225973,-1.2365943921547,-0.981121864573959,-1.59603758739674,0
"KCNN2",0,0.834531202999133,0,0,0,0,0,0,-0.608681592334017,0.436328142583549,0,0,0,0,0,0,0,0,0,0.556327918694179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114364456052861,0,0,1.42957077640824,0,0,0,0,0,0,0,0,0,1.59576865829207,0,2.05002236184802,0,0,0,0,0,0,0,0
"NTSR1",0,0.705337992462169,0,0,0,0,0,1.12005974136421,1.46928310477031,0,0.96163973934186,1.23511811858934,0.639935197504173,0,0,0,-0.251388489366951,0,1.09111804781382,0,0,0,0,0,0,0,2.09493827781603,1.40906828695393,0,1.41248793219281,0,0,0,0,0,0,1.32447180424695,1.63058120180195,1.26048483874776,0,1.51315468776238,1.46836949328147,0,0,1.36941921030093,1.55092373063812,1.52665895211212,0,1.23726325173436,0,0,0,0,0,0,0.807598789392214,1.18822309652359,0,0.988425174549048,0.803822034446702,0,1.61255405869702,0
"SCUBE3",0,0.473941487742665,1.68127704544095,0,0,0,0,0,1.18273178585457,0,1.15461104962872,0,0,0,0,0,0,0,2.25241787461876,2.66324312261069,0,1.65638945156963,0,0,0,0.0782806218895346,1.43058236582042,0,2.40948653036491,0,0,2.61512452758628,0,0,1.421129368404,0,0,0,1.27420083186479,0.414014516301928,0,0.984585826927681,1.12144848104591,0,1.29162790362298,0.888802823025822,0,0,1.58460267337113,0,0,0,0,0,0,1.45206209323087,0,0,0,0.885635543947139,0,1.65928510904201,0
"RSPO3",0,-0.439524516401457,0,-0.794450779316651,0,0,-2.02712722106978,-0.515721327318706,-0.695951214972269,0,0,0,0,0,0,0,0,0,0,0.439190783152756,0,0,0,0,0.601785287865522,0,-1.14139327705783,-0.97495368295558,-0.957788016995867,-1.40356947503605,0.144648576060473,0,0,0,0,0,0,-0.693605006506236,-1.05676671150965,0,-1.37781430893857,-0.711837186875049,0,0,-1.20842732541817,-1.04712412963549,0,0,-1.12827506971891,0,0,0,0,0,0,0,-0.388515973845279,0,-0.014670975687958,-0.516021295100406,0,-1.16087028874228,0
"SCG2",0,-0.312216164994422,-0.484989773272026,-1.5691007279759,0,0,0,-1.07138422948631,0,0,-1.14740365520849,-1.2489224150385,0,-0.712869514798292,-1.26364392074527,-0.497037401036557,0,-0.712869514798292,0,-0.912347544186738,0,0,0,-1.63186628460749,0,0,-1.38204749827786,0,0,0,-0.806499027964579,0.142985209401787,0,0,-0.730302409146042,-1.12513919524091,-0.603297132410722,-1.34765636862386,0,-0.998077418212622,0,0,0,0,0,-0.745489799813944,-2.00791431553471,-0.961928110260527,0,0,0,0,-1.81776525039638,0,0,-0.670112141298941,-1.34765636862386,0,-0.981760123582031,-0.693504189931361,-0.840837676401425,0,0
"ODAPH",0,0.239611577699802,0.128075598944065,0,0,1.33987242911411,0,0,-0.101721603614134,0,0,0,1.36806671913385,0,0,-0.6324332618245,0,0,0,-0.280666493803299,0,0,0,-1.30008702278142,0,-0.360164414117669,0,0.105568199534496,3.01160375212513,2.6766723540627,0,-0.640371239493618,0,-0.542985099552506,0,-0.596962720611331,0,0,0.17417201353352,-0.259481163912671,0,0,0,0,1.60935608592414,0,0,2.19303104078484,-0.46538546246055,0,0,0,-1.0765950524326,-1.14250035590235,-0.0544523615144429,0.663977281214335,0.469281336957881,0,0,0.62054747934537,1.13479777519938,0,0
"CXCL6",0,-0.225397340289765,0,-0.185856657532873,-2.03790246212737,0,0,0,-0.521128183580532,0.674346813787131,0,0,0,0,0,0.662452251234493,0.48519358239939,0.16108788929507,-0.809243635894592,0,-0.260750875004136,-0.555074135880386,0,-0.473111282284026,0,0,0,-0.747391755377905,0,-1.08348349643627,0.017250666914685,0,0,-0.375619021670826,0,0,-0.483065846456707,0,0,-0.203476194978695,-1.54937972166416,0,-0.530942473407488,-0.712817231306512,-0.677390323019367,-0.119873876331589,0,-0.133266134790081,-0.98782516021409,-0.867977460685058,-0.728881851019396,0,-0.459267206362505,0,0,-0.220932451193045,0.456213994438739,0.500124312030954,0.661315009035092,-0.208581201804399,-0.0762266494366078,-1.28114389473039,0
"RSPO2",0,0,2.87607671552229,3.41999698343146,0,0,2.21167974730673,0,0,0,1.60068595669508,2.22762129117575,1.93407000196919,0,0,0,0,0,0,0,1.50175897615476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30478915169821,2.32151834643001,0,0,0,2.58162935705704,0,0,0,0,0,0,0,0,0,0,2.33533821505782,0,0,0,0,0,0
"TNFSF11",0,0,2.78929294938023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01869657733274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21355948052496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAMC3",0,0,2.26254506260437,0,2.82054051572525,0,0,0,0,0,0,0,1.8536619182528,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83015560460198,0,3.3988392861654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46208654481278,0,0,0,0,0,0,0,0,0,0,0,1.69266021648038,0,0,0,0,0,0
"SMOC1",0,0,1.60181505426525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24227266757811,0,0,0,0,0,0,0.898396197220501,0,0,1.32411095963457,1.0719377513608,-0.0487761144252844,0,1.45038086290831,0,2.02961178425943,0,0.926277528444485,0,0,0,0,0,0,0,0,0,0,1.53356432526352,1.10828020674605,0,0,0,0,0
"CXCL11",0,0,0,3.79196576081842,0,0,0,5.59634359754206,0,0,0,0,0,0,0,3.10914158559429,0,0,0,0,0,0,0,0,0,0,0,3.59053491027893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96426886593345,0,2.69710657447697,0,0
"PI16",0,0,0,-3.76619981140424,0,0,0,0,0,0,-1.96101997323282,0,-1.85980937008774,-3.5715523805507,-2.47935868234095,0,0,0,0,0,0,0,0,0,0.975477422931099,0,-4.02660555867742,0,0,0,0,0,0,0,0,0,-2.48982798311624,0,0,0,-3.3789073026083,-1.75212462619252,0,0,-2.32362486710711,-2.36510150308327,0,-2.46513032141454,0,0,0,0,-2.87736081007478,0,0,0,-1.84585789871951,-2.08251429982808,0,-1.75863793315119,-1.43910208452705,-1.71698282007226,0
"NOX4",0,0,0,2.30396498998435,0,0,0,0,1.64370556930027,0,1.77743571247582,2.0346653210781,1.66603491507703,2.14015844992542,1.74692532096492,0,0,0,0,0.513259196802293,0,0,0,0,0,0,1.95044983831969,0,0,0,2.08859299632567,0,0,0,0,0,0,0,1.58761742689664,0,0,1.62998418151081,0,0,0,1.59370218935761,0,0,0,0,0,0,0,0,0,1.32807337595541,2.07795037236517,0,0,0,0,0,0
"PLXNA4",0,0,0,2.18053104873607,0,0,0.304789151698214,0,1.63163273699969,0,0,1.59757090092606,1.38266006095906,0,0,0,0,0,1.86421656031223,0,0,0,0,0,0,0,0,0,0,2.1552127956477,0,0,0,0,0,0,0,1.93940953872668,0,0,0,1.55901766015667,0,0,1.8776788201188,2.07683720501987,0,1.7971023644537,1.46061395609567,0,0,0,0.599884766764307,0,0,0,0,0,0,0,0.76220160269886,1.82921011048432,0
"NPPC",0,0,0,2.06949973634732,0,0,3.19375783930947,0,0,0,0,0,1.66157526688633,0,0,0,0,0,3.00111276136707,0,0,0,0,0,0,0,1.68356310699029,0,0,0,0,0,0,0,0,0,0,1.16541321361551,0,0,2.77872034003063,0,0,0,0,0,0,0,2.72809426696066,0,0,0,0,0,0,0,1.58045071289435,0,1.22645487712892,0,0,3.16178544957119,0
"CXADR",0,0,0,1.99841663828584,2.64052304611061,0,0,1.36368284075178,0,0,0,0,0,0,0,0,0,0,0,1.27374071543898,0,0,0,0,0,0,1.36604211362571,1.47505769285899,0,1.91805702163952,0,0,1.39706900924633,0,0,0,0,0,1.66651825464355,0,0,0,0,0,1.31859495122324,0,0,1.25509200891709,0,0,0,0,0,0,0,0,0.664645840310781,0,-0.106120461957953,0,0,0,0
"GRIN2A",0,0,0,1.91123765243059,2.48921372283564,0,0,0.797336018197974,0,0,0,0,0,0,0,0,0,0,0,0.629391380883902,0,0,0,0,0,0,1.84151546676652,0,2.40008783236266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72187447962592,1.24445348847074,1.51520893136859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BAALC",0,0,0,1.9079895571579,0,1.53622379040111,0,0,1.53615242814547,0.564014856448612,1.34972438316186,1.51469062885147,0.652946457925723,0,0,0.438159105267977,0,0.201695658734111,0,0,0,0,0,0,0,0,1.78128862341428,1.86379844842961,0,2.33167244584916,0,0,1.22735301831375,0,0,0.780044741997184,1.02733841097654,0,1.93866125290032,0,1.6338066713719,1.7854654461898,0,1.37550312249751,1.96840859629437,1.3850629230885,1.61308538099781,1.41121121083437,0,0,0,0,0,0,0,0,1.16185539420232,0,0.900968962828367,0,0,1.04651724266099,0
"ATP6V0D2",0,0,0,1.61006811771003,0,2.63360363217082,0,0,0,0,0,0,0,0,0,0,0,0,2.04864113144966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14276330881421,-0.0715012316388371,0,1.75037571433667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
